date,product_id,product_name,store_id,region,category,units_sold,price,promotion,holiday,inventory_on_hand,supplier_lead_time_days
2024-01-24,P116,Fitness Band,7,West,Home,75,81.91,0,0,130,11
2024-01-25,P116,Fitness Band,7,West,Home,96,101.53,0,1,162,9
2024-01-26,P116,Fitness Band,7,West,Home,107,85.76,0,1,223,4
2024-01-27,P116,Fitness Band,7,West,Home,129,92.32,0,1,272,3
2024-01-28,P116,Fitness Band,7,West,Home,145,100.27,0,1,345,3
2024-01-29,P116,Fitness Band,7,West,Home,74,94.63,0,0,171,5
2024-01-30,P116,Fitness Band,7,West,Home,77,90.87,0,0,212,6
2024-01-31,P116,Fitness Band,7,West,Home,88,83.77,0,0,169,11
2024-02-01,P116,Fitness Band,7,West,Home,56,99.64,0,0,114,9
2024-02-02,P116,Fitness Band,7,West,Home,97,76.52,0,0,206,9
2024-02-03,P116,Fitness Band,7,West,Home,77,104.75,0,0,144,9
2024-02-04,P116,Fitness Band,7,West,Home,75,88.49,0,0,191,11
2024-02-05,P116,Fitness Band,7,West,Home,52,77.33,0,0,102,7
2024-02-06,P116,Fitness Band,7,West,Home,127,97.25,1,0,323,4
2024-02-07,P116,Fitness Band,7,West,Home,92,86.83,0,0,243,11
2024-02-08,P116,Fitness Band,7,West,Home,137,82.57,1,0,275,3
2024-02-09,P116,Fitness Band,7,West,Home,92,83.28,0,0,223,10
2024-02-10,P116,Fitness Band,7,West,Home,109,93.51,0,0,283,4
2024-02-11,P116,Fitness Band,7,West,Home,106,92.82,0,0,228,6
2024-02-12,P116,Fitness Band,7,West,Home,96,85.27,0,0,255,6
2024-02-13,P116,Fitness Band,7,West,Home,61,91.06,0,0,117,5
2024-02-14,P116,Fitness Band,7,West,Home,71,80.49,0,0,145,9
2024-02-15,P116,Fitness Band,7,West,Home,61,88.32,0,0,120,10
2024-02-16,P116,Fitness Band,7,West,Home,96,93.41,0,0,268,5
2024-02-17,P116,Fitness Band,7,West,Home,104,101.76,0,0,241,8
2024-02-18,P116,Fitness Band,7,West,Home,121,95.81,0,0,312,5
2024-02-19,P116,Fitness Band,7,West,Home,62,84.52,0,0,131,9
2024-02-20,P116,Fitness Band,7,West,Home,95,98.83,0,0,200,6
2024-02-21,P116,Fitness Band,7,West,Home,90,105.98,0,0,165,10
2024-02-22,P116,Fitness Band,7,West,Home,72,92.88,0,0,184,6
2024-02-23,P116,Fitness Band,7,West,Home,56,86.62,0,0,96,8
2024-02-24,P116,Fitness Band,7,West,Home,121,84.93,1,0,220,6
2024-02-25,P116,Fitness Band,7,West,Home,95,96.06,0,0,244,7
2024-02-26,P116,Fitness Band,7,West,Home,117,98.54,0,0,278,10
2024-02-27,P116,Fitness Band,7,West,Home,138,91.7,1,0,235,7
2024-02-28,P116,Fitness Band,7,West,Home,59,105.34,0,0,134,6
2024-02-29,P116,Fitness Band,7,West,Home,98,100.65,1,0,231,9
2024-03-01,P116,Fitness Band,7,West,Home,103,81.18,0,0,219,9
2024-03-02,P116,Fitness Band,7,West,Home,90,94.91,0,0,171,8
2024-03-03,P116,Fitness Band,7,West,Home,130,83.06,0,0,257,9
2024-03-04,P116,Fitness Band,7,West,Home,88,80.85,0,0,158,11
2024-03-05,P116,Fitness Band,7,West,Home,80,77.84,0,0,186,11
2024-03-06,P116,Fitness Band,7,West,Home,135,88.39,1,0,326,4
2024-03-07,P116,Fitness Band,7,West,Home,110,95.81,0,0,243,5
2024-03-08,P116,Fitness Band,7,West,Home,103,96.71,0,0,268,3
2024-03-09,P116,Fitness Band,7,West,Home,128,90.29,1,0,328,7
2024-03-10,P116,Fitness Band,7,West,Home,112,89.17,0,0,234,10
2024-03-11,P116,Fitness Band,7,West,Home,146,104.31,1,0,265,6
2024-03-12,P116,Fitness Band,7,West,Home,93,104.0,0,0,223,4
2024-03-13,P116,Fitness Band,7,West,Home,133,97.38,1,0,355,11
2024-03-14,P116,Fitness Band,7,West,Home,102,90.76,0,0,192,7
2024-03-15,P116,Fitness Band,7,West,Home,129,78.14,0,0,336,11
2024-03-16,P116,Fitness Band,7,West,Home,126,82.75,0,0,235,11
2024-03-17,P116,Fitness Band,7,West,Home,111,88.97,0,0,217,9
2024-03-18,P116,Fitness Band,7,West,Home,108,94.27,1,0,234,11
2024-03-19,P116,Fitness Band,7,West,Home,90,82.76,0,0,249,9
2024-03-20,P116,Fitness Band,7,West,Home,105,105.58,0,0,231,11
2024-03-21,P116,Fitness Band,7,West,Home,136,105.87,1,0,325,7
2024-03-22,P116,Fitness Band,7,West,Home,99,79.14,0,0,185,9
2024-03-23,P116,Fitness Band,7,West,Home,207,101.09,1,0,511,9
2024-03-24,P116,Fitness Band,7,West,Home,106,103.26,0,0,215,4
2024-03-25,P116,Fitness Band,7,West,Home,133,82.92,0,0,369,8
2024-03-26,P116,Fitness Band,7,West,Home,129,105.67,0,0,303,5
2024-03-27,P116,Fitness Band,7,West,Home,138,80.2,0,0,327,6
2024-03-28,P116,Fitness Band,7,West,Home,113,89.03,0,0,255,3
2024-03-29,P116,Fitness Band,7,West,Home,119,103.39,0,0,231,11
2024-03-30,P116,Fitness Band,7,West,Home,112,93.49,1,0,305,7
2024-03-31,P116,Fitness Band,7,West,Home,209,102.69,1,0,379,8
2024-04-01,P116,Fitness Band,7,West,Home,72,81.8,0,0,190,3
2024-04-02,P116,Fitness Band,7,West,Home,127,86.85,0,0,293,8
2024-04-03,P116,Fitness Band,7,West,Home,142,97.23,0,0,264,8
2024-04-04,P116,Fitness Band,7,West,Home,139,87.03,0,0,290,6
2024-04-05,P116,Fitness Band,7,West,Home,98,102.1,0,0,204,10
2024-04-06,P116,Fitness Band,7,West,Home,162,97.32,0,0,370,7
2024-04-07,P116,Fitness Band,7,West,Home,174,99.62,1,0,469,9
2024-04-08,P116,Fitness Band,7,West,Home,114,97.38,0,0,305,5
2024-04-09,P116,Fitness Band,7,West,Home,122,102.8,0,0,251,4
2024-04-10,P116,Fitness Band,7,West,Home,126,86.04,0,0,352,3
2024-04-11,P116,Fitness Band,7,West,Home,96,105.49,0,0,265,6
2024-04-12,P116,Fitness Band,7,West,Home,92,89.14,0,0,212,8
2024-04-13,P116,Fitness Band,7,West,Home,132,77.99,0,0,353,11
2024-04-14,P116,Fitness Band,7,West,Home,119,81.9,0,0,228,11
2024-04-15,P116,Fitness Band,7,West,Home,85,86.15,0,0,237,5
2024-04-16,P116,Fitness Band,7,West,Home,138,102.51,0,0,288,5
2024-04-17,P116,Fitness Band,7,West,Home,101,97.93,0,0,234,4
2024-04-18,P116,Fitness Band,7,West,Home,125,78.39,0,0,297,3
2024-04-19,P116,Fitness Band,7,West,Home,117,101.72,0,0,249,4
2024-04-20,P116,Fitness Band,7,West,Home,70,78.06,0,0,171,7
2024-04-21,P116,Fitness Band,7,West,Home,169,89.59,0,0,295,3
2024-04-22,P116,Fitness Band,7,West,Home,137,79.12,0,0,382,9
2024-04-23,P116,Fitness Band,7,West,Home,156,98.2,0,0,432,11
2024-04-24,P116,Fitness Band,7,West,Home,125,86.42,0,0,276,10
2024-04-25,P116,Fitness Band,7,West,Home,82,91.83,0,0,204,9
2024-04-26,P116,Fitness Band,7,West,Home,132,90.05,0,0,270,4
2024-04-27,P116,Fitness Band,7,West,Home,124,79.79,0,0,243,10
2024-04-28,P116,Fitness Band,7,West,Home,164,83.53,0,0,332,7
2024-04-29,P116,Fitness Band,7,West,Home,180,102.18,1,0,426,11
2024-04-30,P116,Fitness Band,7,West,Home,95,97.82,0,0,251,3
2024-05-01,P116,Fitness Band,7,West,Home,104,92.53,0,0,211,11
2024-05-02,P116,Fitness Band,7,West,Home,164,96.98,1,0,374,6
2024-05-03,P116,Fitness Band,7,West,Home,140,83.22,0,0,249,4
2024-05-04,P116,Fitness Band,7,West,Home,158,101.84,0,0,288,7
2024-05-05,P116,Fitness Band,7,West,Home,104,88.93,0,0,275,6
2024-05-06,P116,Fitness Band,7,West,Home,123,77.14,0,0,292,5
2024-05-07,P116,Fitness Band,7,West,Home,117,87.5,0,0,276,4
2024-05-08,P116,Fitness Band,7,West,Home,118,77.08,0,0,296,3
2024-05-09,P116,Fitness Band,7,West,Home,143,100.43,0,0,349,5
2024-05-10,P116,Fitness Band,7,West,Home,134,99.54,0,0,351,3
2024-05-11,P116,Fitness Band,7,West,Home,172,81.07,0,0,312,10
2024-05-12,P116,Fitness Band,7,West,Home,171,81.41,0,0,336,10
2024-05-13,P116,Fitness Band,7,West,Home,86,90.68,0,0,190,10
2024-05-14,P116,Fitness Band,7,West,Home,210,101.03,1,0,374,4
2024-05-15,P116,Fitness Band,7,West,Home,132,85.82,0,0,273,3
2024-05-16,P116,Fitness Band,7,West,Home,118,86.67,0,0,215,6
2024-05-17,P116,Fitness Band,7,West,Home,231,90.87,1,0,525,9
2024-05-18,P116,Fitness Band,7,West,Home,192,80.26,1,0,361,7
2024-05-19,P116,Fitness Band,7,West,Home,155,90.97,0,0,305,8
2024-05-20,P116,Fitness Band,7,West,Home,150,84.48,0,0,285,4
2024-05-21,P116,Fitness Band,7,West,Home,209,97.79,1,0,415,3
2024-05-22,P116,Fitness Band,7,West,Home,191,79.96,1,0,465,10
2024-05-23,P116,Fitness Band,7,West,Home,170,85.84,0,0,332,8
2024-05-24,P116,Fitness Band,7,West,Home,174,86.79,0,0,476,4
2024-05-25,P116,Fitness Band,7,West,Home,146,96.94,0,0,298,11
2024-05-26,P116,Fitness Band,7,West,Home,248,77.3,1,0,480,4
2024-05-27,P116,Fitness Band,7,West,Home,168,97.42,0,0,343,6
2024-05-28,P116,Fitness Band,7,West,Home,141,86.23,0,0,364,10
2024-05-29,P116,Fitness Band,7,West,Home,91,104.36,0,0,216,7
2024-05-30,P116,Fitness Band,7,West,Home,123,87.63,0,0,211,5
2024-05-31,P116,Fitness Band,7,West,Home,147,93.19,0,0,251,4
2024-06-01,P116,Fitness Band,7,West,Home,166,78.96,0,0,333,6
2024-06-02,P116,Fitness Band,7,West,Home,124,90.13,0,0,339,7
2024-06-03,P116,Fitness Band,7,West,Home,117,84.24,0,0,235,8
2024-06-04,P116,Fitness Band,7,West,Home,126,99.8,0,0,345,6
2024-06-05,P116,Fitness Band,7,West,Home,106,96.95,0,0,257,11
2024-06-06,P116,Fitness Band,7,West,Home,127,90.0,0,0,277,7
2024-06-07,P116,Fitness Band,7,West,Home,186,99.87,1,0,434,7
2024-06-08,P116,Fitness Band,7,West,Home,139,101.92,0,0,261,9
2024-06-09,P116,Fitness Band,7,West,Home,146,98.34,0,0,308,5
2024-06-10,P116,Fitness Band,7,West,Home,95,77.15,0,0,185,9
2024-06-11,P116,Fitness Band,7,West,Home,154,101.07,0,0,430,8
2024-06-12,P116,Fitness Band,7,West,Home,151,77.24,0,0,257,3
2024-06-13,P116,Fitness Band,7,West,Home,153,88.06,0,0,322,10
2024-06-14,P116,Fitness Band,7,West,Home,133,90.98,0,0,223,8
2024-06-15,P116,Fitness Band,7,West,Home,184,92.94,0,0,376,8
2024-06-16,P116,Fitness Band,7,West,Home,174,97.08,0,0,411,3
2024-06-17,P116,Fitness Band,7,West,Home,154,91.69,0,0,310,8
2024-06-18,P116,Fitness Band,7,West,Home,122,79.87,0,0,288,11
2024-06-19,P116,Fitness Band,7,West,Home,120,80.96,0,0,323,3
2024-06-20,P116,Fitness Band,7,West,Home,156,82.2,1,0,281,3
2024-06-21,P116,Fitness Band,7,West,Home,164,102.15,0,0,453,6
2024-06-22,P116,Fitness Band,7,West,Home,111,86.33,0,0,261,11
2024-06-23,P116,Fitness Band,7,West,Home,142,95.9,0,0,282,7
2024-06-24,P116,Fitness Band,7,West,Home,85,83.61,0,0,206,5
2024-06-25,P116,Fitness Band,7,West,Home,125,76.9,0,0,267,9
2024-06-26,P116,Fitness Band,7,West,Home,140,101.05,0,0,354,3
2024-06-27,P116,Fitness Band,7,West,Home,148,79.77,0,0,304,4
2024-06-28,P116,Fitness Band,7,West,Home,105,101.03,0,0,261,7
2024-06-29,P116,Fitness Band,7,West,Home,144,88.79,0,0,267,11
2024-06-30,P116,Fitness Band,7,West,Home,133,91.68,0,0,273,3
2024-07-01,P116,Fitness Band,7,West,Home,168,102.57,1,0,421,5
2024-07-02,P116,Fitness Band,7,West,Home,104,86.47,0,0,268,3
2024-07-03,P116,Fitness Band,7,West,Home,121,100.57,0,0,283,4
2024-07-04,P116,Fitness Band,7,West,Home,133,102.45,0,0,344,5
2024-07-05,P116,Fitness Band,7,West,Home,127,90.16,0,0,330,3
2024-07-06,P116,Fitness Band,7,West,Home,130,93.25,0,0,263,3
2024-07-07,P116,Fitness Band,7,West,Home,179,79.73,0,0,307,9
2024-07-08,P116,Fitness Band,7,West,Home,135,98.72,1,0,285,6
2024-07-09,P116,Fitness Band,7,West,Home,122,85.39,0,0,224,4
2024-07-10,P116,Fitness Band,7,West,Home,116,106.03,0,0,220,6
2024-07-11,P116,Fitness Band,7,West,Home,147,94.52,0,0,311,7
2024-07-12,P116,Fitness Band,7,West,Home,165,84.41,1,0,427,5
2024-07-13,P116,Fitness Band,7,West,Home,147,84.88,0,0,353,8
2024-07-14,P116,Fitness Band,7,West,Home,139,93.21,0,0,272,4
2024-07-15,P116,Fitness Band,7,West,Home,111,97.46,0,0,302,6
2024-07-16,P116,Fitness Band,7,West,Home,101,90.39,0,0,239,11
2024-07-17,P116,Fitness Band,7,West,Home,128,93.27,0,0,235,11
2024-07-18,P116,Fitness Band,7,West,Home,199,90.6,1,0,387,7
2024-07-19,P116,Fitness Band,7,West,Home,67,81.97,0,0,139,11
2024-07-20,P116,Fitness Band,7,West,Home,112,77.78,0,0,296,8
2024-07-21,P116,Fitness Band,7,West,Home,171,105.7,0,0,431,8
2024-07-22,P116,Fitness Band,7,West,Home,169,95.91,1,0,392,5
2024-07-23,P116,Fitness Band,7,West,Home,119,85.37,0,0,229,6
2024-07-24,P116,Fitness Band,7,West,Home,106,89.58,0,0,239,9
2024-07-25,P116,Fitness Band,7,West,Home,97,92.83,0,0,200,6
2024-07-26,P116,Fitness Band,7,West,Home,134,104.54,0,0,341,6
2024-07-27,P116,Fitness Band,7,West,Home,107,88.9,0,0,203,4
2024-07-28,P116,Fitness Band,7,West,Home,106,90.73,0,0,225,10
2024-07-29,P116,Fitness Band,7,West,Home,113,103.67,0,0,201,8
2024-07-30,P116,Fitness Band,7,West,Home,99,96.92,0,0,204,7
2024-07-31,P116,Fitness Band,7,West,Home,117,106.09,0,0,200,9
2024-08-01,P116,Fitness Band,7,West,Home,117,79.14,0,0,243,11
2024-08-02,P116,Fitness Band,7,West,Home,117,98.94,0,0,220,10
2024-08-03,P116,Fitness Band,7,West,Home,137,81.79,0,0,326,11
2024-08-04,P116,Fitness Band,7,West,Home,167,82.21,1,0,404,6
2024-08-05,P116,Fitness Band,7,West,Home,127,84.79,0,0,243,3
2024-08-06,P116,Fitness Band,7,West,Home,111,87.34,0,0,236,3
2024-08-07,P116,Fitness Band,7,West,Home,99,97.87,0,0,260,3
2024-08-08,P116,Fitness Band,7,West,Home,86,94.4,0,0,226,9
2024-08-09,P116,Fitness Band,7,West,Home,94,100.85,0,0,172,4
2024-08-10,P116,Fitness Band,7,West,Home,149,100.34,0,0,308,8
2024-08-11,P116,Fitness Band,7,West,Home,126,98.01,0,0,334,4
2024-08-12,P116,Fitness Band,7,West,Home,100,102.3,0,0,178,10
2024-08-13,P116,Fitness Band,7,West,Home,92,86.92,0,0,253,5
2024-08-14,P116,Fitness Band,7,West,Home,102,104.29,0,0,204,8
2024-08-15,P116,Fitness Band,7,West,Home,128,99.05,0,0,319,9
2024-08-16,P116,Fitness Band,7,West,Home,122,84.36,0,0,325,8
2024-08-17,P116,Fitness Band,7,West,Home,130,79.04,0,0,246,8
2024-08-18,P116,Fitness Band,7,West,Home,134,81.52,0,0,344,8
2024-08-19,P116,Fitness Band,7,West,Home,106,83.03,0,0,262,4
2024-08-20,P116,Fitness Band,7,West,Home,124,93.35,0,0,216,9
2024-08-21,P116,Fitness Band,7,West,Home,130,98.96,1,0,296,4
2024-08-22,P116,Fitness Band,7,West,Home,147,84.05,1,0,257,8
2024-08-23,P116,Fitness Band,7,West,Home,93,89.83,0,0,256,10
2024-08-24,P116,Fitness Band,7,West,Home,138,88.2,0,0,372,5
2024-08-25,P116,Fitness Band,7,West,Home,128,98.69,1,0,256,4
2024-08-26,P116,Fitness Band,7,West,Home,92,87.52,0,0,237,6
2024-08-27,P116,Fitness Band,7,West,Home,149,92.53,1,0,404,10
2024-08-28,P116,Fitness Band,7,West,Home,57,91.92,0,0,110,11
2024-08-29,P116,Fitness Band,7,West,Home,64,79.3,0,0,140,8
2024-08-30,P116,Fitness Band,7,West,Home,91,90.44,0,0,238,3
2024-08-31,P116,Fitness Band,7,West,Home,125,92.08,1,0,278,10
2024-09-01,P116,Fitness Band,7,West,Home,125,93.31,0,0,292,10
2024-09-02,P116,Fitness Band,7,West,Home,99,101.57,0,0,270,6
2024-09-03,P116,Fitness Band,7,West,Home,53,103.91,1,0,103,3
2024-09-04,P116,Fitness Band,7,West,Home,50,81.06,0,0,134,4
2024-09-05,P116,Fitness Band,7,West,Home,114,91.18,0,0,200,5
2024-09-06,P116,Fitness Band,7,West,Home,79,83.49,0,0,205,7
2024-09-07,P116,Fitness Band,7,West,Home,81,89.32,0,0,208,8
2024-09-08,P116,Fitness Band,7,West,Home,131,97.78,0,0,345,6
2024-09-09,P116,Fitness Band,7,West,Home,117,87.14,0,0,261,9
2024-09-10,P116,Fitness Band,7,West,Home,107,103.74,0,0,259,7
2024-09-11,P116,Fitness Band,7,West,Home,107,95.22,0,0,203,10
2024-09-12,P116,Fitness Band,7,West,Home,75,106.22,0,0,160,4
2024-09-13,P116,Fitness Band,7,West,Home,99,84.81,0,0,256,5
2024-09-14,P116,Fitness Band,7,West,Home,168,100.47,1,0,417,11
2024-09-15,P116,Fitness Band,7,West,Home,83,99.76,0,0,208,11
2024-09-16,P116,Fitness Band,7,West,Home,83,83.94,1,0,147,11
2024-09-17,P116,Fitness Band,7,West,Home,109,84.54,0,0,215,11
2024-09-18,P116,Fitness Band,7,West,Home,107,98.35,0,0,220,11
2024-09-19,P116,Fitness Band,7,West,Home,95,97.89,0,0,228,5
2024-09-20,P116,Fitness Band,7,West,Home,95,97.59,0,0,168,7
2024-09-21,P116,Fitness Band,7,West,Home,116,87.31,1,0,253,9
2024-09-22,P116,Fitness Band,7,West,Home,102,98.02,0,0,185,6
2024-09-23,P116,Fitness Band,7,West,Home,78,96.22,0,0,207,9
2024-09-24,P116,Fitness Band,7,West,Home,91,98.92,0,0,181,6
2024-09-25,P116,Fitness Band,7,West,Home,76,80.15,0,0,202,5
2024-09-26,P116,Fitness Band,7,West,Home,81,79.01,0,0,157,6
2024-09-27,P116,Fitness Band,7,West,Home,86,82.84,0,0,220,8
2024-09-28,P116,Fitness Band,7,West,Home,65,82.6,0,0,168,6
2024-09-29,P116,Fitness Band,7,West,Home,123,104.39,0,0,274,7
2024-09-30,P116,Fitness Band,7,West,Home,107,92.37,0,0,236,8
2024-10-01,P116,Fitness Band,7,West,Home,35,101.97,0,0,90,7
2024-10-02,P116,Fitness Band,7,West,Home,89,106.16,0,0,154,3
2024-10-03,P116,Fitness Band,7,West,Home,119,80.41,1,0,214,5
2024-10-04,P116,Fitness Band,7,West,Home,70,85.0,0,0,130,7
2024-10-05,P116,Fitness Band,7,West,Home,97,81.85,0,0,253,6
2024-10-06,P116,Fitness Band,7,West,Home,102,101.8,1,0,271,4
2024-10-07,P116,Fitness Band,7,West,Home,75,87.53,0,0,196,11
2024-10-08,P116,Fitness Band,7,West,Home,72,90.34,1,0,134,10
2024-10-09,P116,Fitness Band,7,West,Home,82,93.94,0,0,139,3
2024-10-10,P116,Fitness Band,7,West,Home,80,103.69,0,0,219,9
2024-10-11,P116,Fitness Band,7,West,Home,65,82.01,0,0,166,4
2024-10-12,P116,Fitness Band,7,West,Home,98,97.15,0,0,232,10
2024-10-13,P116,Fitness Band,7,West,Home,73,104.87,0,0,142,6
2024-10-14,P116,Fitness Band,7,West,Home,66,89.08,0,0,168,9
2024-10-15,P116,Fitness Band,7,West,Home,95,86.47,1,0,181,7
2024-10-16,P116,Fitness Band,7,West,Home,118,91.35,1,0,313,6
2024-10-17,P116,Fitness Band,7,West,Home,84,84.49,0,0,190,3
2024-10-18,P116,Fitness Band,7,West,Home,86,101.89,1,0,158,5
2024-10-19,P116,Fitness Band,7,West,Home,114,89.98,0,0,317,9
2024-10-20,P116,Fitness Band,7,West,Home,111,104.86,1,0,193,9
2024-10-21,P116,Fitness Band,7,West,Home,51,84.33,0,0,101,5
2024-10-22,P116,Fitness Band,7,West,Home,74,87.59,0,0,171,9
2024-10-23,P116,Fitness Band,7,West,Home,66,91.78,0,0,113,10
2024-10-24,P116,Fitness Band,7,West,Home,71,98.31,0,0,194,10
2024-10-25,P116,Fitness Band,7,West,Home,93,81.27,1,0,192,3
2024-10-26,P116,Fitness Band,7,West,Home,100,80.74,0,0,227,4
2024-10-27,P116,Fitness Band,7,West,Home,81,78.18,0,0,195,10
2024-10-28,P116,Fitness Band,7,West,Home,62,79.45,0,0,148,11
2024-10-29,P116,Fitness Band,7,West,Home,64,84.4,0,0,112,3
2024-10-30,P116,Fitness Band,7,West,Home,86,88.01,0,0,167,3
2024-10-31,P116,Fitness Band,7,West,Home,83,85.26,0,0,220,6
2024-11-01,P116,Fitness Band,7,West,Home,81,84.51,1,0,171,7
2024-11-02,P116,Fitness Band,7,West,Home,116,90.79,1,1,315,5
2024-11-03,P116,Fitness Band,7,West,Home,85,91.47,0,1,227,3
2024-11-04,P116,Fitness Band,7,West,Home,95,77.39,1,0,199,9
2024-11-05,P116,Fitness Band,7,West,Home,62,82.98,0,0,169,7
2024-11-06,P116,Fitness Band,7,West,Home,79,82.94,0,0,160,7
2024-11-07,P116,Fitness Band,7,West,Home,95,91.11,0,0,198,9
2024-11-08,P116,Fitness Band,7,West,Home,62,105.95,0,0,137,8
2024-11-09,P116,Fitness Band,7,West,Home,103,90.74,0,1,185,5
2024-11-10,P116,Fitness Band,7,West,Home,115,104.53,0,1,193,8
2024-11-11,P116,Fitness Band,7,West,Home,118,80.7,1,0,262,11
2024-11-12,P116,Fitness Band,7,West,Home,49,106.0,0,0,114,7
2024-11-13,P116,Fitness Band,7,West,Home,77,101.7,0,0,135,4
2024-11-14,P116,Fitness Band,7,West,Home,69,83.12,0,0,185,8
2024-11-15,P116,Fitness Band,7,West,Home,57,98.03,0,0,141,4
2024-11-16,P116,Fitness Band,7,West,Home,123,80.38,0,1,256,7
2024-11-17,P116,Fitness Band,7,West,Home,126,86.59,0,1,330,10
2024-11-18,P116,Fitness Band,7,West,Home,55,86.23,0,0,116,7
2024-11-19,P116,Fitness Band,7,West,Home,63,77.14,0,0,108,5
2024-11-20,P116,Fitness Band,7,West,Home,52,84.01,0,0,112,8
2024-11-21,P116,Fitness Band,7,West,Home,83,98.74,1,0,175,6
2024-11-22,P116,Fitness Band,7,West,Home,77,87.97,0,0,184,10
2024-11-23,P116,Fitness Band,7,West,Home,65,81.77,0,1,147,11
2024-11-24,P116,Fitness Band,7,West,Home,125,77.84,0,1,247,3
2024-11-25,P116,Fitness Band,7,West,Home,70,104.33,0,1,187,5
2024-11-26,P116,Fitness Band,7,West,Home,83,96.4,0,1,141,11
2024-11-27,P116,Fitness Band,7,West,Home,80,104.28,0,1,158,4
2024-11-28,P116,Fitness Band,7,West,Home,76,98.59,1,0,199,5
2024-11-29,P116,Fitness Band,7,West,Home,90,98.52,1,0,247,4
2024-11-30,P116,Fitness Band,7,West,Home,96,98.01,0,1,185,8
2024-12-01,P116,Fitness Band,7,West,Home,137,100.1,0,1,381,5
2024-12-02,P116,Fitness Band,7,West,Home,92,96.15,0,0,245,9
2024-12-03,P116,Fitness Band,7,West,Home,60,92.28,0,0,162,7
2024-12-04,P116,Fitness Band,7,West,Home,76,95.85,0,0,160,7
2024-12-05,P116,Fitness Band,7,West,Home,39,103.4,0,0,91,7
2024-12-06,P116,Fitness Band,7,West,Home,60,92.33,0,0,123,3
2024-12-07,P116,Fitness Band,7,West,Home,133,81.62,1,1,278,6
2024-12-08,P116,Fitness Band,7,West,Home,127,105.62,0,1,286,10
2024-12-09,P116,Fitness Band,7,West,Home,48,92.19,1,0,92,4
2024-12-10,P116,Fitness Band,7,West,Home,40,106.14,0,0,100,3
2024-12-11,P116,Fitness Band,7,West,Home,82,103.0,0,0,198,10
2024-12-12,P116,Fitness Band,7,West,Home,71,99.72,0,0,196,9
2024-12-13,P116,Fitness Band,7,West,Home,51,100.9,0,0,100,11
2024-12-14,P116,Fitness Band,7,West,Home,161,78.61,0,1,419,7
2024-12-15,P116,Fitness Band,7,West,Home,104,80.33,0,1,175,4
2024-12-16,P116,Fitness Band,7,West,Home,65,96.88,0,0,141,10
2024-12-17,P116,Fitness Band,7,West,Home,86,95.5,0,0,238,7
2024-12-18,P116,Fitness Band,7,West,Home,68,76.67,0,0,186,7
2024-12-19,P116,Fitness Band,7,West,Home,88,99.03,0,0,172,11
2024-12-20,P116,Fitness Band,7,West,Home,68,105.58,0,0,189,10
2024-12-21,P116,Fitness Band,7,West,Home,137,82.52,0,1,311,5
2024-12-22,P116,Fitness Band,7,West,Home,107,82.65,0,1,269,8
2024-12-23,P116,Fitness Band,7,West,Home,58,99.07,0,0,137,7
2024-12-24,P116,Fitness Band,7,West,Home,73,101.87,0,0,142,9
2024-12-25,P116,Fitness Band,7,West,Home,106,81.3,0,1,279,5
2024-12-26,P116,Fitness Band,7,West,Home,100,97.4,0,1,196,10
2024-12-27,P116,Fitness Band,7,West,Home,71,97.96,0,1,146,11
2024-12-28,P116,Fitness Band,7,West,Home,126,91.55,0,1,298,4
2024-12-29,P116,Fitness Band,7,West,Home,138,104.98,1,1,245,7
2024-12-30,P116,Fitness Band,7,West,Home,82,88.72,0,0,204,5
2023-01-01,P116,Fitness Band,8,East,Home,114,84.14,0,1,230,10
2023-01-02,P116,Fitness Band,8,East,Home,86,78.6,1,0,227,3
2023-01-03,P116,Fitness Band,8,East,Home,37,85.19,0,0,66,10
2023-01-04,P116,Fitness Band,8,East,Home,43,95.46,0,0,96,10
2023-01-05,P116,Fitness Band,8,East,Home,48,78.94,0,0,91,8
2023-01-06,P116,Fitness Band,8,East,Home,32,89.27,0,0,57,6
2023-01-07,P116,Fitness Band,8,East,Home,78,88.19,0,1,153,5
2023-01-08,P116,Fitness Band,8,East,Home,77,103.32,0,1,152,8
2023-01-09,P116,Fitness Band,8,East,Home,77,97.51,1,0,168,8
2023-01-10,P116,Fitness Band,8,East,Home,56,86.93,0,0,140,11
2023-01-11,P116,Fitness Band,8,East,Home,52,87.31,0,0,91,6
2023-01-12,P116,Fitness Band,8,East,Home,61,78.21,0,0,143,6
2023-01-13,P116,Fitness Band,8,East,Home,52,84.03,0,0,112,8
2023-01-14,P116,Fitness Band,8,East,Home,98,84.95,0,1,215,3
2023-01-15,P116,Fitness Band,8,East,Home,93,95.86,0,1,205,3
2023-01-16,P116,Fitness Band,8,East,Home,67,86.27,0,0,153,8
2023-01-17,P116,Fitness Band,8,East,Home,61,105.04,0,0,158,6
2023-01-18,P116,Fitness Band,8,East,Home,83,104.71,1,0,209,4
2023-01-19,P116,Fitness Band,8,East,Home,73,85.03,1,0,123,9
2023-01-20,P116,Fitness Band,8,East,Home,74,82.61,0,0,143,10
2023-01-21,P116,Fitness Band,8,East,Home,126,89.34,1,1,223,5
2023-01-22,P116,Fitness Band,8,East,Home,127,104.92,0,1,318,11
2023-01-23,P116,Fitness Band,8,East,Home,66,81.41,0,0,145,11
2023-01-24,P116,Fitness Band,8,East,Home,71,99.53,0,0,152,4
2023-01-25,P116,Fitness Band,8,East,Home,92,82.39,1,1,238,8
